pref,date,conf.daily,conf.weekly,conf.csum,deaths.daily,deaths.weekly,deaths.csum
Saitama,2020-04-06,15,115,205,15,115,205
Saitama,2020-04-07,18,117,223,18,117,223
Saitama,2020-04-08,42,156,265,42,156,265
Saitama,2020-04-09,50,191,315,50,191,315
Saitama,2020-04-10,34,209,349,34,209,349
Saitama,2020-04-11,35,219,384,35,219,384
Saitama,2020-04-12,41,235,425,41,235,425
Saitama,2020-04-13,19,239,444,19,239,444
Saitama,2020-04-14,41,262,485,41,262,485
Saitama,2020-04-15,55,275,540,55,275,540
Saitama,2020-04-16,50,275,590,50,275,590
Saitama,2020-04-17,20,261,610,20,261,610
Saitama,2020-04-18,44,270,654,44,270,654
Saitama,2020-04-19,26,255,680,26,255,680
Saitama,2020-04-20,12,248,692,12,248,692
Saitama,2020-04-21,11,218,703,11,218,703
Saitama,2020-04-22,42,205,745,42,205,745
Saitama,2020-04-23,45,200,790,45,200,790
Saitama,2020-04-24,21,201,811,21,201,811
Saitama,2020-04-25,15,172,826,15,172,826
Saitama,2020-04-26,23,169,849,23,169,849
Saitama,2020-04-27,8,165,857,8,165,857
Saitama,2020-04-28,11,165,868,11,165,868
Saitama,2020-04-29,12,135,880,12,135,880
Saitama,2020-04-30,14,104,894,14,104,894
Saitama,2020-05-01,8,91,902,8,91,902
Saitama,2020-05-02,27,103,929,27,103,929
Saitama,2020-05-03,8,88,937,8,88,937
Saitama,2020-05-04,7,87,944,7,87,944
Saitama,2020-05-05,10,86,954,10,86,954
Saitama,2020-05-06,5,79,959,5,79,959
Saitama,2020-05-07,19,84,978,19,84,978
Saitama,2020-05-08,9,85,987,9,85,987
Saitama,2020-05-09,19,77,1006,19,77,1006
Saitama,2020-05-10,3,72,1009,3,72,1009
Saitama,2020-05-11,1,66,1010,1,66,1010
Saitama,2020-05-12,1,57,1011,1,57,1011
Saitama,2020-05-13,5,57,1016,5,57,1016
Saitama,2020-05-14,4,42,1020,4,42,1020
Saitama,2020-05-15,3,36,1023,3,36,1023
Saitama,2020-05-16,5,22,1028,5,22,1028
Saitama,2020-05-17,4,23,1032,4,23,1032
Saitama,2020-05-18,4,26,1036,4,26,1036
Saitama,2020-05-19,0,25,1036,0,25,1036
Saitama,2020-05-20,5,25,1041,5,25,1041
Saitama,2020-05-21,1,22,1042,1,22,1042
Saitama,2020-05-22,1,20,1043,1,20,1043
Saitama,2020-05-23,1,16,1044,1,16,1044
Saitama,2020-05-24,0,12,1044,0,12,1044
Saitama,2020-05-25,1,9,1045,1,9,1045
Saitama,2020-05-26,1,10,1046,1,10,1046
Saitama,2020-05-27,0,5,1046,0,5,1046
Saitama,2020-05-28,3,7,1049,3,7,1049
Saitama,2020-05-29,2,8,1051,2,8,1051
Saitama,2020-05-30,1,8,1052,1,8,1052
Saitama,2020-05-31,0,8,1052,0,8,1052
Saitama,2020-06-01,0,7,1052,0,7,1052
Saitama,2020-06-02,1,7,1053,1,7,1053
Saitama,2020-06-03,2,9,1055,2,9,1055
Saitama,2020-06-04,1,7,1056,1,7,1056
Saitama,2020-06-05,2,7,1058,2,7,1058
Shiga,2020-03-05,1,1,1,1,1,1
Shiga,2020-03-06,0,1,1,0,1,1
Shiga,2020-03-07,0,1,1,0,1,1
Shiga,2020-03-08,0,1,1,0,1,1
Shiga,2020-03-09,0,1,1,0,1,1
Shiga,2020-03-10,0,1,1,0,1,1
Shiga,2020-03-11,0,1,1,0,1,1
Shiga,2020-03-12,0,0,1,0,0,1
Shiga,2020-03-13,0,0,1,0,0,1
Shiga,2020-03-14,0,0,1,0,0,1
Shiga,2020-03-15,1,1,2,1,1,2
Shiga,2020-03-16,1,2,3,1,2,3
Shiga,2020-03-17,1,3,4,1,3,4
Shiga,2020-03-18,0,3,4,0,3,4
Shiga,2020-03-19,0,3,4,0,3,4
Shiga,2020-03-20,0,3,4,0,3,4
Shiga,2020-03-21,0,3,4,0,3,4
Shiga,2020-03-22,0,2,4,0,2,4
Shiga,2020-03-23,1,2,5,1,2,5
Shiga,2020-03-24,0,1,5,0,1,5
Shiga,2020-03-25,0,1,5,0,1,5
Shiga,2020-03-26,1,2,6,1,2,6
Shiga,2020-03-27,0,2,6,0,2,6
Shiga,2020-03-28,0,2,6,0,2,6
Shiga,2020-03-29,0,2,6,0,2,6
Shiga,2020-03-30,0,1,6,0,1,6
Shiga,2020-03-31,1,2,7,1,2,7
Shiga,2020-04-01,0,2,7,0,2,7
Shiga,2020-04-02,1,2,8,1,2,8
Shiga,2020-04-03,6,8,14,6,8,14
Shiga,2020-04-04,3,11,17,3,11,17
Shiga,2020-04-05,1,12,18,1,12,18
Shiga,2020-04-06,1,13,19,1,13,19
Shiga,2020-04-07,5,17,24,5,17,24
Shiga,2020-04-08,2,19,26,2,19,26
Shiga,2020-04-09,7,25,33,7,25,33
Shiga,2020-04-10,1,20,34,1,20,34
Shiga,2020-04-11,4,21,38,4,21,38
Shiga,2020-04-12,0,20,38,0,20,38
Shiga,2020-04-13,2,21,40,2,21,40
Shiga,2020-04-14,12,28,52,12,28,52
Shiga,2020-04-15,1,27,53,1,27,53
Shiga,2020-04-16,5,25,58,5,25,58
Shiga,2020-04-17,11,35,69,11,35,69
Shiga,2020-04-18,2,33,71,2,33,71
Shiga,2020-04-19,1,34,72,1,34,72
Shiga,2020-04-20,1,33,73,1,33,73
Shiga,2020-04-21,4,25,77,4,25,77
Shiga,2020-04-22,12,36,89,12,36,89
Shiga,2020-04-23,4,35,93,4,35,93
Shiga,2020-04-24,1,25,94,1,25,94
Shiga,2020-04-25,1,24,95,1,24,95
Shiga,2020-04-26,0,23,95,0,23,95
Shiga,2020-04-27,0,22,95,0,22,95
Shiga,2020-04-28,1,19,96,1,19,96
Shiga,2020-04-29,0,7,96,0,7,96
Shiga,2020-04-30,0,3,96,0,3,96
Shiga,2020-05-01,0,2,96,0,2,96
Shiga,2020-05-02,0,1,96,0,1,96
Shiga,2020-05-03,0,1,96,0,1,96
Shiga,2020-05-04,2,3,98,2,3,98
Shiga,2020-05-05,0,2,98,0,2,98
Shiga,2020-05-06,0,2,98,0,2,98
Shiga,2020-05-07,0,2,98,0,2,98
Shiga,2020-05-08,0,2,98,0,2,98
Shiga,2020-05-09,0,2,98,0,2,98
Shiga,2020-05-10,0,2,98,0,2,98
Shiga,2020-05-11,0,0,98,0,0,98
Shiga,2020-05-12,0,0,98,0,0,98
Shiga,2020-05-13,0,0,98,0,0,98
Shiga,2020-05-14,0,0,98,0,0,98
Shiga,2020-05-15,1,1,99,1,1,99
Shiga,2020-05-16,1,2,100,1,2,100
Shiga,2020-05-17,0,2,100,0,2,100
Shiga,2020-05-18,0,2,100,0,2,100
Shiga,2020-05-19,0,2,100,0,2,100
Shiga,2020-05-20,0,2,100,0,2,100
Shiga,2020-05-21,0,2,100,0,2,100
Shiga,2020-05-22,0,1,100,0,1,100
Shiga,2020-05-23,1,1,101,1,1,101
Shiga,2020-05-24,0,1,101,0,1,101
Shiga,2020-05-25,0,1,101,0,1,101
Shiga,2020-05-26,0,1,101,0,1,101
Shiga,2020-05-27,0,1,101,0,1,101
Shiga,2020-05-28,0,1,101,0,1,101
Shiga,2020-05-29,0,1,101,0,1,101
Shiga,2020-05-30,0,0,101,0,0,101
Shiga,2020-05-31,0,0,101,0,0,101
Shiga,2020-06-01,0,0,101,0,0,101
Shiga,2020-06-02,0,0,101,0,0,101
Shiga,2020-06-03,0,0,101,0,0,101
Shiga,2020-06-04,0,0,101,0,0,101
Shiga,2020-06-05,0,0,101,0,0,101
Shimane,2020-04-09,1,1,1,1,1,1
Shimane,2020-04-10,1,2,2,1,2,2
Shimane,2020-04-11,4,6,6,4,6,6
Shimane,2020-04-12,1,7,7,1,7,7
Shimane,2020-04-13,1,8,8,1,8,8
Shimane,2020-04-14,2,10,10,2,10,10
Shimane,2020-04-15,3,13,13,3,13,13
Shimane,2020-04-16,1,13,14,1,13,14
Shimane,2020-04-17,1,13,15,1,13,15
Shimane,2020-04-18,0,9,15,0,9,15
Shimane,2020-04-19,1,9,16,1,9,16
Shimane,2020-04-20,0,8,16,0,8,16
Shimane,2020-04-21,0,6,16,0,6,16
Shimane,2020-04-22,0,3,16,0,3,16
Shimane,2020-04-23,0,2,16,0,2,16
Shimane,2020-04-24,0,1,16,0,1,16
Shimane,2020-04-25,1,2,17,1,2,17
Shimane,2020-04-26,5,6,22,5,6,22
Shimane,2020-04-27,1,7,23,1,7,23
Shimane,2020-04-28,0,7,23,0,7,23
Shimane,2020-04-29,0,7,23,0,7,23
Shimane,2020-04-30,0,7,23,0,7,23
Shimane,2020-05-01,0,7,23,0,7,23
Shimane,2020-05-02,0,6,23,0,6,23
Shimane,2020-05-03,1,2,24,1,2,24
Shimane,2020-05-04,0,1,24,0,1,24
Shimane,2020-05-05,0,1,24,0,1,24
Shimane,2020-05-06,0,1,24,0,1,24
Shimane,2020-05-07,0,1,24,0,1,24
Shimane,2020-05-08,0,1,24,0,1,24
Shimane,2020-05-09,0,1,24,0,1,24
Shimane,2020-05-10,0,0,24,0,0,24
Shimane,2020-05-11,0,0,24,0,0,24
Shimane,2020-05-12,0,0,24,0,0,24
Shimane,2020-05-13,0,0,24,0,0,24
Shimane,2020-05-14,0,0,24,0,0,24
Shimane,2020-05-15,0,0,24,0,0,24
Shimane,2020-05-16,0,0,24,0,0,24
Shimane,2020-05-17,0,0,24,0,0,24
Shimane,2020-05-18,0,0,24,0,0,24
Shimane,2020-05-19,0,0,24,0,0,24
Shimane,2020-05-20,0,0,24,0,0,24
Shimane,2020-05-21,0,0,24,0,0,24
Shimane,2020-05-22,0,0,24,0,0,24
Shimane,2020-05-23,0,0,24,0,0,24
Shimane,2020-05-24,0,0,24,0,0,24
Shimane,2020-05-25,0,0,24,0,0,24
Shimane,2020-05-26,0,0,24,0,0,24
Shimane,2020-05-27,0,0,24,0,0,24
Shimane,2020-05-28,0,0,24,0,0,24
Shimane,2020-05-29,0,0,24,0,0,24
Shimane,2020-05-30,0,0,24,0,0,24
Shimane,2020-05-31,0,0,24,0,0,24
Shimane,2020-06-01,0,0,24,0,0,24
Shimane,2020-06-02,0,0,24,0,0,24
Shimane,2020-06-03,0,0,24,0,0,24
Shimane,2020-06-04,0,0,24,0,0,24
Shimane,2020-06-05,0,0,24,0,0,24
Shizuoka,2020-02-28,1,1,1,1,1,1
Shizuoka,2020-02-29,0,1,1,0,1,1
Shizuoka,2020-03-01,0,1,1,0,1,1
Shizuoka,2020-03-02,0,1,1,0,1,1
Shizuoka,2020-03-03,0,1,1,0,1,1
Shizuoka,2020-03-04,0,1,1,0,1,1
Shizuoka,2020-03-05,0,1,1,0,1,1
Shizuoka,2020-03-06,0,0,1,0,0,1
Shizuoka,2020-03-07,0,0,1,0,0,1
Shizuoka,2020-03-08,0,0,1,0,0,1
Shizuoka,2020-03-09,0,0,1,0,0,1
Shizuoka,2020-03-10,1,1,2,1,1,2
Shizuoka,2020-03-11,0,1,2,0,1,2
Shizuoka,2020-03-12,1,2,3,1,2,3
Shizuoka,2020-03-13,0,2,3,0,2,3
Shizuoka,2020-03-14,0,2,3,0,2,3
Shizuoka,2020-03-15,0,2,3,0,2,3
Shizuoka,2020-03-16,0,2,3,0,2,3
Shizuoka,2020-03-17,0,1,3,0,1,3
Shizuoka,2020-03-18,0,1,3,0,1,3
Shizuoka,2020-03-19,0,0,3,0,0,3
Shizuoka,2020-03-20,0,0,3,0,0,3
Shizuoka,2020-03-21,0,0,3,0,0,3
Shizuoka,2020-03-22,0,0,3,0,0,3
Shizuoka,2020-03-23,0,0,3,0,0,3
Shizuoka,2020-03-24,0,0,3,0,0,3
Shizuoka,2020-03-25,0,0,3,0,0,3
Shizuoka,2020-03-26,0,0,3,0,0,3
Shizuoka,2020-03-27,0,0,3,0,0,3
Shizuoka,2020-03-28,1,1,4,1,1,4
Shizuoka,2020-03-29,0,1,4,0,1,4
Shizuoka,2020-03-30,4,5,8,4,5,8
Shizuoka,2020-03-31,3,8,11,3,8,11
Shizuoka,2020-04-01,2,10,13,2,10,13
Shizuoka,2020-04-02,1,11,14,1,11,14
Shizuoka,2020-04-03,2,13,16,2,13,16
Shizuoka,2020-04-04,1,13,17,1,13,17
Shizuoka,2020-04-05,0,13,17,0,13,17
Shizuoka,2020-04-06,2,11,19,2,11,19
Shizuoka,2020-04-07,3,11,22,3,11,22
Shizuoka,2020-04-08,8,17,30,8,17,30
Shizuoka,2020-04-09,3,19,33,3,19,33
Shizuoka,2020-04-10,4,21,37,4,21,37
Shizuoka,2020-04-11,2,22,39,2,22,39
Shizuoka,2020-04-12,2,24,41,2,24,41
Shizuoka,2020-04-13,5,27,46,5,27,46
Shizuoka,2020-04-14,1,25,47,1,25,47
Shizuoka,2020-04-15,1,18,48,1,18,48
Shizuoka,2020-04-16,0,15,48,0,15,48
Shizuoka,2020-04-17,2,13,50,2,13,50
Shizuoka,2020-04-18,0,11,50,0,11,50
Shizuoka,2020-04-19,2,11,52,2,11,52
Shizuoka,2020-04-20,0,6,52,0,6,52
Shizuoka,2020-04-21,1,6,53,1,6,53
Shizuoka,2020-04-22,4,9,57,4,9,57
Shizuoka,2020-04-23,1,10,58,1,10,58
Shizuoka,2020-04-24,1,9,59,1,9,59
Shizuoka,2020-04-25,3,12,62,3,12,62
Shizuoka,2020-04-26,1,11,63,1,11,63
Shizuoka,2020-04-27,1,12,64,1,12,64
Shizuoka,2020-04-28,3,14,67,3,14,67
Shizuoka,2020-04-29,1,11,68,1,11,68
Shizuoka,2020-04-30,4,14,72,4,14,72
Shizuoka,2020-05-01,1,14,73,1,14,73
Shizuoka,2020-05-02,0,11,73,0,11,73
Shizuoka,2020-05-03,0,10,73,0,10,73
Shizuoka,2020-05-04,0,9,73,0,9,73
Shizuoka,2020-05-05,0,6,73,0,6,73
Shizuoka,2020-05-06,0,5,73,0,5,73
Shizuoka,2020-05-07,0,1,73,0,1,73
Shizuoka,2020-05-08,0,0,73,0,0,73
Shizuoka,2020-05-09,0,0,73,0,0,73
Shizuoka,2020-05-10,0,0,73,0,0,73
Shizuoka,2020-05-11,0,0,73,0,0,73
Shizuoka,2020-05-12,0,0,73,0,0,73
Shizuoka,2020-05-13,0,0,73,0,0,73
Shizuoka,2020-05-14,0,0,73,0,0,73
Shizuoka,2020-05-15,0,0,73,0,0,73
Shizuoka,2020-05-16,0,0,73,0,0,73
Shizuoka,2020-05-17,0,0,73,0,0,73
Shizuoka,2020-05-18,0,0,73,0,0,73
Shizuoka,2020-05-19,0,0,73,0,0,73
Shizuoka,2020-05-20,0,0,73,0,0,73
Shizuoka,2020-05-21,1,1,74,1,1,74
Shizuoka,2020-05-22,0,1,74,0,1,74
Shizuoka,2020-05-23,0,1,74,0,1,74
Shizuoka,2020-05-24,1,2,75,1,2,75
Shizuoka,2020-05-25,0,2,75,0,2,75
Shizuoka,2020-05-26,0,2,75,0,2,75
Shizuoka,2020-05-27,0,2,75,0,2,75
Shizuoka,2020-05-28,1,2,76,1,2,76
Shizuoka,2020-05-29,0,2,76,0,2,76
Shizuoka,2020-05-30,0,2,76,0,2,76
Shizuoka,2020-05-31,0,1,76,0,1,76
Shizuoka,2020-06-01,0,1,76,0,1,76
Shizuoka,2020-06-02,0,1,76,0,1,76
Shizuoka,2020-06-03,1,2,77,1,2,77
Shizuoka,2020-06-04,0,1,77,0,1,77
Shizuoka,2020-06-05,0,1,77,0,1,77
Tochigi,2020-02-22,1,1,1,1,1,1
Tochigi,2020-02-23,0,1,1,0,1,1
Tochigi,2020-02-24,0,1,1,0,1,1
Tochigi,2020-02-25,0,1,1,0,1,1
Tochigi,2020-02-26,0,1,1,0,1,1
Tochigi,2020-02-27,0,1,1,0,1,1
Tochigi,2020-02-28,0,1,1,0,1,1
Tochigi,2020-02-29,0,0,1,0,0,1
Tochigi,2020-03-01,0,0,1,0,0,1
Tochigi,2020-03-02,0,0,1,0,0,1
Tochigi,2020-03-03,0,0,1,0,0,1
Tochigi,2020-03-04,0,0,1,0,0,1
Tochigi,2020-03-05,1,1,2,1,1,2
Tochigi,2020-03-06,0,1,2,0,1,2
Tochigi,2020-03-07,0,1,2,0,1,2
Tochigi,2020-03-08,0,1,2,0,1,2
Tochigi,2020-03-09,0,1,2,0,1,2
Tochigi,2020-03-10,0,1,2,0,1,2
Tochigi,2020-03-11,0,1,2,0,1,2
Tochigi,2020-03-12,0,0,2,0,0,2
Tochigi,2020-03-13,0,0,2,0,0,2
Tochigi,2020-03-14,0,0,2,0,0,2
Tochigi,2020-03-15,0,0,2,0,0,2
Tochigi,2020-03-16,0,0,2,0,0,2
Tochigi,2020-03-17,0,0,2,0,0,2
Tochigi,2020-03-18,1,1,3,1,1,3
Tochigi,2020-03-19,0,1,3,0,1,3
Tochigi,2020-03-20,1,2,4,1,2,4
Tochigi,2020-03-21,0,2,4,0,2,4
Tochigi,2020-03-22,0,2,4,0,2,4
Tochigi,2020-03-23,0,2,4,0,2,4
Tochigi,2020-03-24,2,4,6,2,4,6
Tochigi,2020-03-25,4,7,10,4,7,10
Tochigi,2020-03-26,1,8,11,1,8,11
Tochigi,2020-03-27,0,7,11,0,7,11
Tochigi,2020-03-28,0,7,11,0,7,11
Tochigi,2020-03-29,1,8,12,1,8,12
Tochigi,2020-03-30,0,8,12,0,8,12
Tochigi,2020-03-31,2,8,14,2,8,14
Tochigi,2020-04-01,3,7,17,3,7,17
Tochigi,2020-04-02,0,6,17,0,6,17
Tochigi,2020-04-03,0,6,17,0,6,17
Tochigi,2020-04-04,0,6,17,0,6,17
Tochigi,2020-04-05,0,5,17,0,5,17
Tochigi,2020-04-06,0,5,17,0,5,17
Tochigi,2020-04-07,3,6,20,3,6,20
Tochigi,2020-04-08,6,9,26,6,9,26
Tochigi,2020-04-09,5,14,31,5,14,31
Tochigi,2020-04-10,4,18,35,4,18,35
Tochigi,2020-04-11,0,18,35,0,18,35
Tochigi,2020-04-12,0,18,35,0,18,35
Tochigi,2020-04-13,1,19,36,1,19,36
Tochigi,2020-04-14,1,17,37,1,17,37
Tochigi,2020-04-15,3,14,40,3,14,40
Tochigi,2020-04-16,2,11,42,2,11,42
Tochigi,2020-04-17,2,9,44,2,9,44
Tochigi,2020-04-18,0,9,44,0,9,44
Tochigi,2020-04-19,2,11,46,2,11,46
Tochigi,2020-04-20,3,13,49,3,13,49
Tochigi,2020-04-21,2,14,51,2,14,51
Tochigi,2020-04-22,1,12,52,1,12,52
Tochigi,2020-04-23,0,10,52,0,10,52
Tochigi,2020-04-24,0,8,52,0,8,52
Tochigi,2020-04-25,0,8,52,0,8,52
Tochigi,2020-04-26,2,8,54,2,8,54
Tochigi,2020-04-27,0,5,54,0,5,54
Tochigi,2020-04-28,0,3,54,0,3,54
Tochigi,2020-04-29,0,2,54,0,2,54
Tochigi,2020-04-30,0,2,54,0,2,54
Tochigi,2020-05-01,0,2,54,0,2,54
Tochigi,2020-05-02,0,2,54,0,2,54
Tochigi,2020-05-03,0,0,54,0,0,54
Tochigi,2020-05-04,0,0,54,0,0,54
Tochigi,2020-05-05,0,0,54,0,0,54
Tochigi,2020-05-06,0,0,54,0,0,54
Tochigi,2020-05-07,1,1,55,1,1,55
Tochigi,2020-05-08,1,2,56,1,2,56
Tochigi,2020-05-09,0,2,56,0,2,56
Tochigi,2020-05-10,0,2,56,0,2,56
Tochigi,2020-05-11,0,2,56,0,2,56
Tochigi,2020-05-12,1,3,57,1,3,57
Tochigi,2020-05-13,0,3,57,0,3,57
Tochigi,2020-05-14,1,3,58,1,3,58
Tochigi,2020-05-15,2,4,60,2,4,60
Tochigi,2020-05-16,0,4,60,0,4,60
Tochigi,2020-05-17,0,4,60,0,4,60
Tochigi,2020-05-18,1,5,61,1,5,61
Tochigi,2020-05-19,1,5,62,1,5,62
Tochigi,2020-05-20,2,7,64,2,7,64
Tochigi,2020-05-21,0,6,64,0,6,64
Tochigi,2020-05-22,0,4,64,0,4,64
Tochigi,2020-05-23,0,4,64,0,4,64
Tochigi,2020-05-24,0,4,64,0,4,64
Tochigi,2020-05-25,1,4,65,1,4,65
Tochigi,2020-05-26,0,3,65,0,3,65
Tochigi,2020-05-27,0,1,65,0,1,65
Tochigi,2020-05-28,0,1,65,0,1,65
Tochigi,2020-05-29,0,1,65,0,1,65
Tochigi,2020-05-30,0,1,65,0,1,65
Tochigi,2020-05-31,0,1,65,0,1,65
Tochigi,2020-06-01,0,0,65,0,0,65
Tochigi,2020-06-02,1,1,66,1,1,66
Tochigi,2020-06-03,0,1,66,0,1,66
Tochigi,2020-06-04,0,1,66,0,1,66
Tochigi,2020-06-05,0,1,66,0,1,66
Tokushima,2020-02-25,1,1,1,1,1,1
Tokushima,2020-02-26,0,1,1,0,1,1
Tokushima,2020-02-27,0,1,1,0,1,1
Tokushima,2020-02-28,0,1,1,0,1,1
Tokushima,2020-02-29,0,1,1,0,1,1
Tokushima,2020-03-01,0,1,1,0,1,1
Tokushima,2020-03-02,0,1,1,0,1,1
Tokushima,2020-03-03,0,0,1,0,0,1
Tokushima,2020-03-04,0,0,1,0,0,1
Tokushima,2020-03-05,0,0,1,0,0,1
Tokushima,2020-03-06,0,0,1,0,0,1
Tokushima,2020-03-07,0,0,1,0,0,1
Tokushima,2020-03-08,0,0,1,0,0,1
Tokushima,2020-03-09,0,0,1,0,0,1
Tokushima,2020-03-10,0,0,1,0,0,1
Tokushima,2020-03-11,0,0,1,0,0,1
Tokushima,2020-03-12,0,0,1,0,0,1
Tokushima,2020-03-13,0,0,1,0,0,1
Tokushima,2020-03-14,0,0,1,0,0,1
Tokushima,2020-03-15,0,0,1,0,0,1
Tokushima,2020-03-16,0,0,1,0,0,1
Tokushima,2020-03-17,0,0,1,0,0,1
Tokushima,2020-03-18,0,0,1,0,0,1
Tokushima,2020-03-19,0,0,1,0,0,1
Tokushima,2020-03-20,0,0,1,0,0,1
Tokushima,2020-03-21,0,0,1,0,0,1
Tokushima,2020-03-22,0,0,1,0,0,1
Tokushima,2020-03-23,0,0,1,0,0,1
Tokushima,2020-03-24,0,0,1,0,0,1
Tokushima,2020-03-25,0,0,1,0,0,1
Tokushima,2020-03-26,0,0,1,0,0,1
Tokushima,2020-03-27,0,0,1,0,0,1
Tokushima,2020-03-28,0,0,1,0,0,1
Tokushima,2020-03-29,0,0,1,0,0,1
Tokushima,2020-03-30,0,0,1,0,0,1
Tokushima,2020-03-31,2,2,3,2,2,3
Tokushima,2020-04-01,0,2,3,0,2,3
Tokushima,2020-04-02,0,2,3,0,2,3
Tokushima,2020-04-03,0,2,3,0,2,3
Tokushima,2020-04-04,0,2,3,0,2,3
Tokushima,2020-04-05,0,2,3,0,2,3
Tokushima,2020-04-06,0,2,3,0,2,3
Tokushima,2020-04-07,0,0,3,0,0,3
Tokushima,2020-04-08,0,0,3,0,0,3
Tokushima,2020-04-09,0,0,3,0,0,3
Tokushima,2020-04-10,0,0,3,0,0,3
Tokushima,2020-04-11,0,0,3,0,0,3
Tokushima,2020-04-12,0,0,3,0,0,3
Tokushima,2020-04-13,0,0,3,0,0,3
Tokushima,2020-04-14,0,0,3,0,0,3
Tokushima,2020-04-15,0,0,3,0,0,3
Tokushima,2020-04-16,0,0,3,0,0,3
Tokushima,2020-04-17,0,0,3,0,0,3
Tokushima,2020-04-18,0,0,3,0,0,3
Tokushima,2020-04-19,0,0,3,0,0,3
Tokushima,2020-04-20,1,1,4,1,1,4
Tokushima,2020-04-21,1,2,5,1,2,5
Tokushima,2020-04-22,0,2,5,0,2,5
Tokushima,2020-04-23,0,2,5,0,2,5
Tokushima,2020-04-24,0,2,5,0,2,5
Tokushima,2020-04-25,0,2,5,0,2,5
Tokushima,2020-04-26,0,2,5,0,2,5
Tokushima,2020-04-27,0,1,5,0,1,5
Tokushima,2020-04-28,0,0,5,0,0,5
Tokushima,2020-04-29,0,0,5,0,0,5
Tokushima,2020-04-30,0,0,5,0,0,5
Tokushima,2020-05-01,0,0,5,0,0,5
Tokushima,2020-05-02,0,0,5,0,0,5
Tokushima,2020-05-03,0,0,5,0,0,5
Tokushima,2020-05-04,0,0,5,0,0,5
Tokushima,2020-05-05,0,0,5,0,0,5
Tokushima,2020-05-06,0,0,5,0,0,5
Tokushima,2020-05-07,0,0,5,0,0,5
Tokushima,2020-05-08,0,0,5,0,0,5
Tokushima,2020-05-09,0,0,5,0,0,5
Tokushima,2020-05-10,0,0,5,0,0,5
Tokushima,2020-05-11,0,0,5,0,0,5
Tokushima,2020-05-12,0,0,5,0,0,5
Tokushima,2020-05-13,0,0,5,0,0,5
Tokushima,2020-05-14,0,0,5,0,0,5
Tokushima,2020-05-15,0,0,5,0,0,5
Tokushima,2020-05-16,0,0,5,0,0,5
Tokushima,2020-05-17,0,0,5,0,0,5
Tokushima,2020-05-18,0,0,5,0,0,5
Tokushima,2020-05-19,0,0,5,0,0,5
Tokushima,2020-05-20,0,0,5,0,0,5
Tokushima,2020-05-21,0,0,5,0,0,5
Tokushima,2020-05-22,0,0,5,0,0,5
Tokushima,2020-05-23,0,0,5,0,0,5
Tokushima,2020-05-24,0,0,5,0,0,5
Tokushima,2020-05-25,0,0,5,0,0,5
Tokushima,2020-05-26,0,0,5,0,0,5
Tokushima,2020-05-27,0,0,5,0,0,5
Tokushima,2020-05-28,0,0,5,0,0,5
Tokushima,2020-05-29,0,0,5,0,0,5
Tokushima,2020-05-30,0,0,5,0,0,5
Tokushima,2020-05-31,0,0,5,0,0,5
Tokushima,2020-06-01,0,0,5,0,0,5
Tokushima,2020-06-02,0,0,5,0,0,5
Tokushima,2020-06-03,0,0,5,0,0,5
Tokushima,2020-06-04,0,0,5,0,0,5
Tokushima,2020-06-05,0,0,5,0,0,5
Tokyo,2020-01-24,1,1,1,1,1,1
Tokyo,2020-01-25,1,2,2,1,2,2
Tokyo,2020-01-26,0,2,2,0,2,2
Tokyo,2020-01-27,0,2,2,0,2,2
Tokyo,2020-01-28,0,2,2,0,2,2
Tokyo,2020-01-29,0,2,2,0,2,2
Tokyo,2020-01-30,1,3,3,1,3,3
Tokyo,2020-01-31,0,2,3,0,2,3
Tokyo,2020-02-01,0,1,3,0,1,3
Tokyo,2020-02-02,0,1,3,0,1,3
Tokyo,2020-02-03,0,1,3,0,1,3
Tokyo,2020-02-04,0,1,3,0,1,3
Tokyo,2020-02-05,0,1,3,0,1,3
Tokyo,2020-02-06,0,0,3,0,0,3
Tokyo,2020-02-07,0,0,3,0,0,3
Tokyo,2020-02-08,0,0,3,0,0,3
Tokyo,2020-02-09,0,0,3,0,0,3
Tokyo,2020-02-10,0,0,3,0,0,3
Tokyo,2020-02-11,0,0,3,0,0,3
Tokyo,2020-02-12,0,0,3,0,0,3
Tokyo,2020-02-13,2,2,5,2,2,5
Tokyo,2020-02-14,2,4,7,2,4,7
Tokyo,2020-02-15,7,11,14,7,11,14
Tokyo,2020-02-16,4,15,18,4,15,18
Tokyo,2020-02-17,0,15,18,0,15,18
Tokyo,2020-02-18,3,18,21,3,18,21
Tokyo,2020-02-19,3,21,24,3,21,24
Tokyo,2020-02-20,0,19,24,0,19,24
Tokyo,2020-02-21,3,20,27,3,20,27
Tokyo,2020-02-22,2,15,29,2,15,29
Tokyo,2020-02-23,0,11,29,0,11,29
Tokyo,2020-02-24,3,14,32,3,14,32
Tokyo,2020-02-25,0,11,32,0,11,32
Tokyo,2020-02-26,3,11,35,3,11,35
Tokyo,2020-02-27,1,12,36,1,12,36
Tokyo,2020-02-28,0,9,36,0,9,36
Tokyo,2020-02-29,1,8,37,1,8,37
Tokyo,2020-03-01,2,10,39,2,10,39
Tokyo,2020-03-02,0,7,39,0,7,39
Tokyo,2020-03-03,1,8,40,1,8,40
Tokyo,2020-03-04,4,9,44,4,9,44
Tokyo,2020-03-05,8,16,52,8,16,52
